image_id,caption,lat,lon,elevation_meters,acquisition_date,tree_cover,nontree_veg,bare,landcover_code,landcover_name,temp_celsius,dewpoint_celsius,precip_meters,aridity_index,alphaearth
0_010_018,"Here’s a description of the visible physical features in the satellite image:

The image depicts a street lined with residential buildings. Several houses are visible, characterized by varying roof colors including red, brown, and gray. Trees and shrubs are abundant, covering large portions of the area. A curved road forms the street, and a sidewalk is present adjacent to the road. The ground is covered in grass and some dirt patches.",37.819735112874,-122.239196798381,32.0,2020-05-23,16.0,62.0,22.0,13,Urban,18.2164855957031,9.39052734375002,22.9997429996729,0.140750670241287,"[0.17937716262975778, -0.19986159169550174, 0.17279507881584008, 0.05911572472126105, 0.05911572472126105, 0.05911572472126105, -0.010396001537870049, 0.003014225297962322, 0.07535563244905807, -0.09842368319876971, 0.12456747404844293, 0.044844290657439445, -0.2288965782391388, -0.19986159169550174, -0.041584006151480196, 0.05536332179930796, 0.11909265667051133, 0.12456747404844293, -0.004982698961937716, -0.024605920799692427, 0.03254133025759323, 0.0629911572472126, -0.022206843521722412, 0.09842368319876971, -0.010396001537870049, 0.29287197231833906, -0.10340638216070744, 0.05536332179930796, 0.21413302575932336, -0.019930795847750864, -0.004982698961937716, -0.11374086889657825, 0.019930795847750864, -0.07972318339100345, 0.186082276047674, -0.07111111111111111, -0.19986159169550174, -0.03543252595155709, -0.17279507881584008, 0.01574778931180315, -0.09842368319876971, -0.2364628988850442, 0.05536332179930796, -0.019930795847750864, 0.1929104190695886, 0.14769703960015382, -0.10340638216070744, 0.0629911572472126, 0.09842368319876971, -0.010396001537870049, -0.019930795847750864, 0.15378700499807765, -0.15378700499807765, 0.1085121107266436, -0.010396001537870049, -0.3553094963475586, 0.2599000384467512, -0.029773164167627833, 0.022206843521722412, 0.07535563244905807, 0.11374086889657825, 0.0629911572472126, -0.05911572472126105, -0.07111111111111111]"
0_010_019,"Here’s a description of the visible physical features in the satellite image:

The image depicts a circular paved area surrounded by grass and trees. A single-story white building is located at the center of the circular area. Several vehicles are present within the paved area. A road extends outward from the circular area. Trees of varying sizes are scattered throughout the image, primarily in the grassy areas. The ground surface is predominantly green grass.",37.8246010252921,-122.231532318711,103.0,2020-05-23,30.0,54.0,16.0,13,Urban,18.2164855957031,9.39052734375002,22.9997429996729,0.140750670241287,"[0.14769703960015382, -0.3014225297962323, 0.14769703960015382, 0.07535563244905807, 0.07972318339100345, -0.07535563244905807, -0.03254133025759323, 0.05536332179930796, -0.024605920799692427, 0.022206843521722412, 0.07972318339100345, 0.05173394848135333, -0.1929104190695886, -0.2288965782391388, -0.09842368319876971, -0.08421376393694734, 0.12456747404844293, 0.186082276047674, -0.06698961937716265, 0.006151480199923107, 0.07535563244905807, 0.08421376393694734, -0.10340638216070744, 0.05536332179930796, -0.044844290657439445, 0.19986159169550174, -0.11909265667051133, 0.08421376393694734, 0.22145328719723184, -0.01384083044982699, -0.07111111111111111, -0.1929104190695886, 0.024605920799692427, -0.14173010380622836, 0.1085121107266436, -0.07535563244905807, -0.07972318339100345, -0.08882737408688965, -0.14173010380622836, 0.022206843521722412, -0.05911572472126105, -0.2519646289888504, -0.0005536332179930795, -0.03844675124951941, 0.13588619761630144, 0.1929104190695886, -0.07111111111111111, 0.09842368319876971, 0.10340638216070744, -0.010396001537870049, -0.06698961937716265, 0.2679584775086506, -0.06698961937716265, 0.006151480199923107, -0.06698961937716265, -0.3278123798539023, 0.19986159169550174, -0.041584006151480196, -0.019930795847750864, 0.012056901191849288, 0.14769703960015382, -0.05536332179930796, -0.024605920799692427, -0.0629911572472126]"
0_010_020,"Here’s a description of the visible physical features in the satellite image:

The image depicts a street with multiple lanes running in a curving pattern. Several buildings with dark roofs are visible along the street, some with visible windows. There are numerous trees and shrubs growing along the sides of the street and within the surrounding areas. A small body of water, possibly a pond or lake, is present in the distance. The ground appears to be covered with a mixture of grass and dirt. A few vehicles are visible on the road.",37.829726521647,-122.242592061937,62.0,2020-05-23,22.0,57.0,21.0,13,Urban,18.2164855957031,9.39052734375002,22.9997429996729,0.140750670241287,"[0.11374086889657825, -0.3278123798539023, 0.11909265667051133, 0.14173010380622836, 0.12456747404844293, -0.04822760476739715, -0.1085121107266436, 0.04822760476739715, 0.09356401384083046, -0.0629911572472126, 0.05911572472126105, 0.044844290657439445, -0.2288965782391388, -0.21413302575932336, -0.03254133025759323, 0.019930795847750864, 0.05536332179930796, 0.17937716262975778, -0.022206843521722412, 0.012056901191849288, 0.041584006151480196, 0.08882737408688965, -0.04822760476739715, 0.09842368319876971, -0.007443291041906958, 0.3014225297962323, -0.06698961937716265, 0.09842368319876971, 0.22145328719723184, -0.07535563244905807, -0.0629911572472126, -0.15378700499807765, -0.05911572472126105, -0.008858131487889272, 0.14173010380622836, -0.1085121107266436, -0.05173394848135333, -0.07111111111111111, -0.11374086889657825, 0.11909265667051133, -0.03254133025759323, -0.1929104190695886, 0.14173010380622836, -0.017777777777777778, 0.13016532103037293, 0.16000000000000003, -0.08421376393694734, 0.03844675124951941, 0.1085121107266436, -0.05536332179930796, -0.07111111111111111, 0.17279507881584008, -0.0629911572472126, 0.06698961937716265, -0.029773164167627833, -0.3188927335640138, 0.21413302575932336, -0.006151480199923107, -0.07111111111111111, 0.022206843521722412, 0.19986159169550174, 0.03543252595155709, -0.03543252595155709, -0.11909265667051133]"
0_010_021,"The image depicts a complex network of gray concrete roadways intersecting at multiple levels. Several elevated roadways are visible, forming a multi-layered intersection. There are also several vehicles present on the roadways. The roads appear to be smooth and paved.",37.8008295555734,-122.279709736698,19.0,2020-05-23,2.0,26.0,72.0,13,Urban,18.2164855957031,9.39052734375002,22.9997429996729,0.145695364238411,"[0.0629911572472126, -0.3188927335640138, 0.07111111111111111, 0.03254133025759323, 0.0271280276816609, -0.10340638216070744, -0.03543252595155709, 0.05536332179930796, -0.11374086889657825, 0.09842368319876971, 0.13016532103037293, 0.08421376393694734, -0.07535563244905807, -0.186082276047674, -0.05911572472126105, -0.13588619761630144, 0.2288965782391388, 0.16633602460592078, -0.05173394848135333, -0.07535563244905807, 0.09356401384083046, 0.041584006151480196, -0.19986159169550174, -0.017777777777777778, -0.03254133025759323, 0.13016532103037293, 0.03844675124951941, 0.11909265667051133, 0.08882737408688965, 0.09842368319876971, -0.09842368319876971, -0.1929104190695886, 0.06698961937716265, -0.29287197231833906, 0.06698961937716265, -0.07972318339100345, -0.17937716262975778, -0.09842368319876971, -0.08882737408688965, 0.1929104190695886, -0.019930795847750864, -0.16633602460592078, -0.03254133025759323, -0.16633602460592078, 0.08421376393694734, 0.10340638216070744, -0.04822760476739715, 0.13588619761630144, 0.17937716262975778, -0.024605920799692427, -0.029773164167627833, 0.31009611687812383, -0.07972318339100345, -0.0629911572472126, 0.029773164167627833, -0.22145328719723184, 0.17937716262975778, -0.05173394848135333, 0.008858131487889272, -0.03844675124951941, 0.14173010380622836, -0.0271280276816609, -0.019930795847750864, -0.006151480199923107]"
0_010_022,"The image depicts a concrete road with multiple lanes extending into the distance. Adjacent to the road is a large, light-colored building. There is a small vehicle visible on the road. Patches of green vegetation, including trees and shrubs, are present on either side of the road. There are also dark colored structures along the road’s edge.",37.8137666831392,-122.272353364247,19.0,2020-05-23,2.0,29.0,69.0,13,Urban,18.2164855957031,9.39052734375002,22.9997429996729,0.145695364238411,"[0.11909265667051133, -0.3188927335640138, 0.08421376393694734, 0.041584006151480196, 0.017777777777777778, -0.044844290657439445, 0.010396001537870049, 0.012056901191849288, -0.03844675124951941, 0.007443291041906958, 0.2288965782391388, -0.00024605920799692423, -0.186082276047674, -0.16633602460592078, -0.05911572472126105, -0.21413302575932336, 0.186082276047674, 0.0005536332179930795, -0.11909265667051133, -0.05536332179930796, 0.11374086889657825, -0.003936947327950788, -0.2761399461745483, -0.11374086889657825, -0.08882737408688965, 0.16633602460592078, 0.06698961937716265, 0.07111111111111111, 0.044844290657439445, 0.11909265667051133, 0.0271280276816609, -0.186082276047674, -0.006151480199923107, -0.2288965782391388, 0.019930795847750864, 0.07111111111111111, -0.22145328719723184, -0.0629911572472126, -0.08421376393694734, 0.2364628988850442, -0.01384083044982699, -0.10340638216070744, -0.01574778931180315, -0.09842368319876971, 0.029773164167627833, 0.017777777777777778, -0.09356401384083046, 0.05173394848135333, 0.044844290657439445, -0.06698961937716265, -0.07972318339100345, 0.29287197231833906, -0.10340638216070744, -0.006151480199923107, -0.003014225297962322, -0.1929104190695886, 0.15378700499807765, 0.024605920799692427, -0.044844290657439445, 0.05173394848135333, 0.1929104190695886, -0.04822760476739715, -0.13588619761630144, 0.11909265667051133]"
0_010_023,"The image shows a large, irregular, gray-toned area, likely a landslide or debris flow. A light-colored, narrow road or path runs along the lower right edge of the image.  There is a small, light-colored area that appears to be a vehicle or small structure near the lower right edge.  Vegetation, appearing as dark patches, covers much of the area. The terrain appears uneven and sloped.",37.804383660477,-122.253827817454,4.0,2020-05-23,,,,13,Urban,18.2164855957031,9.39052734375002,22.9997429996729,0.140750670241287,"[0.008858131487889272, -0.3014225297962323, -0.12456747404844293, -0.008858131487889272, -0.0015378700499807767, 0.01574778931180315, 0.08421376393694734, 0.186082276047674, 0.05173394848135333, -0.022206843521722412, 0.17279507881584008, -0.09842368319876971, -0.029773164167627833, -0.2069357939254133, 0.11374086889657825, -0.010396001537870049, 0.08421376393694734, -0.11374086889657825, -0.0629911572472126, -0.03254133025759323, 0.07111111111111111, 0.029773164167627833, -0.1085121107266436, 0.14769703960015382, -0.11374086889657825, -0.03844675124951941, 0.03543252595155709, -0.14173010380622836, 0.186082276047674, -0.0015378700499807767, -0.2288965782391388, 0.13588619761630144, 0.03543252595155709, -0.05536332179930796, -0.08882737408688965, 0.04822760476739715, 0.10340638216070744, -0.14769703960015382, -0.08421376393694734, 0.17937716262975778, -0.07972318339100345, -0.2364628988850442, 0.1929104190695886, 0.024605920799692427, -0.03844675124951941, 0.2519646289888504, -0.1929104190695886, 0.13588619761630144, -0.17279507881584008, -0.09842368319876971, -0.0629911572472126, 0.14769703960015382, -0.17937716262975778, -0.0005536332179930795, -0.07111111111111111, -0.1085121107266436, 0.004982698961937716, 0.12456747404844293, 0.08421376393694734, -0.05173394848135333, 0.05173394848135333, -0.15378700499807765, 0.08882737408688965, 0.2679584775086506]"
0_010_024,"Here's a description of the visible physical features in the satellite image:

The image depicts a street intersection with a paved road running through it. A second paved road crosses over the first road via an overpass. The surrounding area is characterized by dense, green vegetation, including trees and shrubs. Several residential buildings with dark roofs are visible on either side of the intersection. A grassy area, likely a lawn, is present to the side of the street. A small, light-colored structure is visible in the upper-left corner of the image.",37.8220989051545,-122.245973859663,42.0,2020-05-23,21.0,59.0,20.0,13,Urban,18.2164855957031,9.39052734375002,22.9997429996729,0.140750670241287,"[0.2069357939254133, -0.24415224913494812, -0.019930795847750864, 0.186082276047674, 0.09842368319876971, 0.008858131487889272, -0.044844290657439445, 0.1085121107266436, 0.08421376393694734, -0.10340638216070744, 0.11909265667051133, 0.07535563244905807, -0.3188927335640138, -0.2519646289888504, 0.03543252595155709, 0.0015378700499807767, -0.03844675124951941, 0.1085121107266436, -0.1085121107266436, 0.186082276047674, 0.05911572472126105, -0.01574778931180315, -0.07111111111111111, 0.044844290657439445, 0.1085121107266436, 0.31009611687812383, -0.007443291041906958, -0.002214532871972318, 0.2069357939254133, -0.041584006151480196, -0.029773164167627833, -0.05911572472126105, 0.022206843521722412, 0.024605920799692427, 0.13588619761630144, 0.008858131487889272, -0.0271280276816609, -0.1929104190695886, -0.06698961937716265, 0.03844675124951941, -0.12456747404844293, -0.15378700499807765, 0.08882737408688965, -0.029773164167627833, 0.186082276047674, 0.1085121107266436, -0.012056901191849288, 0.05173394848135333, 0.004982698961937716, 0.05173394848135333, -0.11374086889657825, 0.019930795847750864, -0.07111111111111111, 0.14769703960015382, -0.07972318339100345, -0.3278123798539023, 0.22145328719723184, -0.002214532871972318, -0.07111111111111111, 0.03543252595155709, 0.15378700499807765, 0.019930795847750864, -0.07972318339100345, -0.07972318339100345]"
0_010_025,"Here’s a description of the visible physical features in the satellite image:

The image shows a street grid with multiple roadways. Numerous residential buildings with dark-colored roofs are present, arranged in a block pattern. There are also patches of green vegetation, including trees and shrubs, distributed throughout the area. A red object is visible on one of the streets. The buildings and roads appear to be closely spaced.",37.8131918164465,-122.229825628228,74.0,2020-05-23,20.0,63.0,17.0,13,Urban,18.2164855957031,9.39052734375002,22.9997429996729,0.140750670241287,"[0.21413302575932336, -0.2599000384467512, 0.10340638216070744, 0.12456747404844293, 0.11374086889657825, 0.019930795847750864, -0.003936947327950788, 0.08882737408688965, 0.07111111111111111, -0.09356401384083046, 0.12456747404844293, 0.03254133025759323, -0.2599000384467512, -0.186082276047674, -0.044844290657439445, 0.01384083044982699, 0.041584006151480196, 0.08882737408688965, -0.008858131487889272, 0.044844290657439445, 0.019930795847750864, 0.03543252595155709, -0.07111111111111111, 0.0015378700499807767, 0.04822760476739715, 0.3278123798539023, -0.08882737408688965, 0.06698961937716265, 0.17937716262975778, -0.04822760476739715, -0.04822760476739715, -0.09356401384083046, -0.15378700499807765, 0.03254133025759323, 0.16633602460592078, -0.05536332179930796, -0.13016532103037293, -0.12456747404844293, -0.13016532103037293, 0.13588619761630144, -0.029773164167627833, -0.186082276047674, 0.13016532103037293, -0.044844290657439445, 0.10340638216070744, 0.13016532103037293, -0.08882737408688965, 0.03844675124951941, 0.022206843521722412, -0.11909265667051133, -0.017777777777777778, 0.14769703960015382, -0.03543252595155709, 0.09356401384083046, -0.07972318339100345, -0.37425605536332185, 0.2519646289888504, 0.05536332179930796, -0.044844290657439445, 0.09842368319876971, 0.14769703960015382, 0.05911572472126105, -0.07972318339100345, -0.06698961937716265]"
0_010_026,The image shows a parking lot with numerous vehicles. Several buildings with white roofs are present on the edges of the parking lot. There are trees with green foliage scattered throughout the parking area. There are gray paved roads and sidewalks visible within the parking lot.,37.7995476486304,-122.252747499949,12.0,2020-05-23,,,,17,Water Bodies,17.0066772460938,10.2895446777344,22.5554555654526,0.140750670241287,"[0.12456747404844293, -0.29287197231833906, 0.03543252595155709, 0.11374086889657825, 0.11909265667051133, -0.16000000000000003, 0.0271280276816609, -0.024605920799692427, -0.11909265667051133, 0.01574778931180315, 0.06698961937716265, 0.03844675124951941, -0.15378700499807765, -0.2288965782391388, -0.186082276047674, -0.17279507881584008, 0.13016532103037293, -0.0015378700499807767, -0.11374086889657825, 0.14173010380622836, 0.05173394848135333, -0.0005536332179930795, -0.2069357939254133, 0.0629911572472126, 0.004982698961937716, 0.16633602460592078, 0.024605920799692427, 0.10340638216070744, 0.07111111111111111, -0.12456747404844293, 0.05173394848135333, -0.11909265667051133, 0.05911572472126105, -0.11374086889657825, 0.16000000000000003, -0.006151480199923107, -0.19986159169550174, -0.007443291041906958, -0.08421376393694734, 0.017777777777777778, -0.11374086889657825, -0.1929104190695886, 0.03254133025759323, -0.03844675124951941, 0.16633602460592078, 0.21413302575932336, -0.11374086889657825, -0.007443291041906958, 0.024605920799692427, 0.09356401384083046, -0.19986159169550174, 0.2599000384467512, -0.13016532103037293, 0.08421376393694734, 0.044844290657439445, -0.2364628988850442, 0.14173010380622836, -0.044844290657439445, 0.002214532871972318, -0.07111111111111111, 0.09356401384083046, -0.03844675124951941, -0.186082276047674, 0.0629911572472126]"
0_010_027,"The image depicts a street with buildings on either side. There are several buildings with flat roofs visible. There is a grassy area and a small green field adjacent to one of the buildings. A road runs through the center of the image, intersected by smaller roads. There is a dark structure on the left side of the image. Trees and shrubs are scattered throughout the image.",37.811932704849,-122.259483541966,34.0,2020-05-23,8.0,29.0,63.0,13,Urban,18.2164855957031,9.39052734375002,22.9997429996729,0.145695364238411,"[0.08421376393694734, -0.3014225297962323, 0.06698961937716265, 0.14173010380622836, 0.13016532103037293, -0.17279507881584008, -0.03543252595155709, 0.00024605920799692423, -0.08882737408688965, -0.006151480199923107, 0.09842368319876971, 0.08421376393694734, -0.16000000000000003, -0.2364628988850442, -0.1929104190695886, -0.15378700499807765, 0.12456747404844293, 0.041584006151480196, -0.09356401384083046, 0.08421376393694734, 0.05173394848135333, -0.029773164167627833, -0.13588619761630144, 0.05536332179930796, 0.041584006151480196, 0.22145328719723184, 0.029773164167627833, 0.15378700499807765, 0.044844290657439445, -0.12456747404844293, 0.019930795847750864, -0.15378700499807765, 0.03254133025759323, -0.11374086889657825, 0.16000000000000003, -0.03543252595155709, -0.22145328719723184, -0.0271280276816609, -0.05536332179930796, 0.05536332179930796, -0.09356401384083046, -0.19986159169550174, 0.08421376393694734, -0.006151480199923107, 0.12456747404844293, 0.2069357939254133, -0.08421376393694734, 0.022206843521722412, 0.08882737408688965, 0.0629911572472126, -0.1929104190695886, 0.2364628988850442, -0.09842368319876971, 0.09842368319876971, 0.0271280276816609, -0.2761399461745483, 0.13016532103037293, -0.06698961937716265, -0.022206843521722412, -0.07111111111111111, 0.12456747404844293, 0.0271280276816609, -0.14173010380622836, 0.008858131487889272]"
0_010_028,"Here's a description of the visible physical features in the satellite image:

The image shows a grid pattern of residential structures, primarily rectangular in shape. There are several trees with green foliage interspersed throughout the area. A street or road runs through the center of the image, appearing as a darker strip. A white building is visible on the left side of the image. The roofs of the residential buildings are predominantly dark gray or black.",37.8032852354899,-122.24779382088,29.0,2020-05-23,8.0,39.0,53.0,13,Urban,18.2164855957031,9.39052734375002,22.9997429996729,0.140750670241287,"[0.1929104190695886, -0.2599000384467512, 0.10340638216070744, 0.14769703960015382, 0.14173010380622836, 0.006151480199923107, -0.044844290657439445, 0.024605920799692427, 0.041584006151480196, -0.08882737408688965, 0.14173010380622836, 0.07535563244905807, -0.24415224913494812, -0.2519646289888504, -0.07535563244905807, -0.03844675124951941, 0.0629911572472126, 0.08421376393694734, -0.03543252595155709, 0.07535563244905807, 0.029773164167627833, 0.01384083044982699, -0.05911572472126105, 0.07111111111111111, 0.0629911572472126, 0.3188927335640138, -0.012056901191849288, 0.07972318339100345, 0.13016532103037293, -0.06698961937716265, -0.04822760476739715, -0.09842368319876971, -0.07111111111111111, -0.04822760476739715, 0.15378700499807765, -0.07111111111111111, -0.11374086889657825, -0.12456747404844293, -0.09356401384083046, 0.16633602460592078, -0.07535563244905807, -0.16633602460592078, 0.09842368319876971, -0.01574778931180315, 0.14769703960015382, 0.14173010380622836, -0.07972318339100345, -0.044844290657439445, 0.07535563244905807, -0.03844675124951941, -0.09356401384083046, 0.17279507881584008, -0.0629911572472126, 0.09842368319876971, -0.029773164167627833, -0.37425605536332185, 0.2364628988850442, -0.004982698961937716, -0.07111111111111111, 0.024605920799692427, 0.16000000000000003, 0.08882737408688965, -0.11909265667051133, -0.06698961937716265]"
0_010_029,"Here's a description of the visible physical features in the satellite image:

A gray road extends across the image’s width. Several buildings with white roofs and gray walls are present along the road. There are trees with dark green foliage scattered throughout the area. A white median separates the two directions of the road. Several vehicles are visible on the road. There are gray parking areas adjacent to the buildings.",37.82660399262831,-122.275255216914,16.0,2020-05-23,3.0,53.0,44.0,13,Urban,18.2164855957031,9.39052734375002,22.9997429996729,0.145695364238411,"[0.2288965782391388, -0.2288965782391388, 0.06698961937716265, 0.003936947327950788, 0.05173394848135333, -0.05173394848135333, 0.09842368319876971, -0.09356401384083046, -0.03844675124951941, -0.03844675124951941, 0.11374086889657825, 0.024605920799692427, -0.2364628988850442, -0.22145328719723184, -0.08421376393694734, -0.2288965782391388, 0.16633602460592078, 0.029773164167627833, -0.07111111111111111, 0.09842368319876971, 0.041584006151480196, 0.07111111111111111, -0.2288965782391388, -0.01574778931180315, -0.03254133025759323, 0.17279507881584008, 0.01384083044982699, 0.022206843521722412, 0.17937716262975778, -0.03844675124951941, 0.07972318339100345, -0.13588619761630144, 0.022206843521722412, -0.13588619761630144, 0.16633602460592078, 0.08421376393694734, -0.22145328719723184, -0.07111111111111111, -0.06698961937716265, -0.022206843521722412, -0.12456747404844293, -0.17937716262975778, -0.029773164167627833, -0.041584006151480196, 0.16633602460592078, 0.05911572472126105, -0.13588619761630144, 0.004982698961937716, 0.0015378700499807767, 0.1085121107266436, -0.1085121107266436, 0.17279507881584008, -0.1085121107266436, 0.05911572472126105, 0.01384083044982699, -0.2288965782391388, 0.17279507881584008, -0.03543252595155709, -0.06698961937716265, -0.0271280276816609, 0.14769703960015382, -0.01574778931180315, -0.2679584775086506, 0.17279507881584008]"
0_010_030,"Here’s a description of the visible physical features in the satellite image:

The image shows a wide, multi-lane road with painted white lines running through the center. Several buildings are visible on either side of the road, including a large, light-colored building. There is substantial green vegetation, including trees and grass, covering much of the ground.  A small, blue object is visible near one of the buildings. There appears to be a small, dirt-colored area adjacent to the road.",37.8148712571491,-122.271994786151,17.0,2020-05-23,3.0,28.0,69.0,13,Urban,18.2164855957031,9.39052734375002,22.9997429996729,0.145695364238411,"[0.1929104190695886, -0.2288965782391388, 0.041584006151480196, 0.006151480199923107, 0.05911572472126105, -0.0629911572472126, 0.0629911572472126, -0.07111111111111111, 0.0271280276816609, -0.07535563244905807, 0.11909265667051133, 0.03844675124951941, -0.2679584775086506, -0.2288965782391388, -0.07535563244905807, -0.2288965782391388, 0.1085121107266436, -0.006151480199923107, -0.11909265667051133, 0.11374086889657825, 0.0629911572472126, 0.07111111111111111, -0.2364628988850442, 0.007443291041906958, -0.01384083044982699, 0.22145328719723184, 0.008858131487889272, 0, 0.16633602460592078, -0.03254133025759323, 0.09842368319876971, -0.16000000000000003, 0.007443291041906958, -0.11374086889657825, 0.17937716262975778, 0.04822760476739715, -0.21413302575932336, -0.04822760476739715, -0.022206843521722412, -0.04822760476739715, -0.14769703960015382, -0.16000000000000003, 0.012056901191849288, -0.019930795847750864, 0.14769703960015382, 0.04822760476739715, -0.13588619761630144, -0.010396001537870049, 0.000984236831987697, 0.11374086889657825, -0.16000000000000003, 0.13588619761630144, -0.08421376393694734, 0.09356401384083046, 0.008858131487889272, -0.2288965782391388, 0.13016532103037293, -0.029773164167627833, -0.1085121107266436, 0.003936947327950788, 0.16633602460592078, -0.019930795847750864, -0.2761399461745483, 0.15378700499807765]"
0_010_031,"The image depicts a residential area with various structures. Several houses with gray and dark roofs are visible, arranged along streets. There are green trees and shrubs scattered throughout the area, and some patches of brown ground are present. A road or street runs through the center of the image, with sidewalks alongside it. There are also some blue objects, possibly parked vehicles.",37.8178650866428,-122.258260579674,32.0,2020-05-23,4.0,43.0,53.0,13,Urban,18.2164855957031,9.39052734375002,22.9997429996729,0.145695364238411,"[0.1085121107266436, -0.3014225297962323, 0.0271280276816609, 0.16633602460592078, 0.13016532103037293, -0.041584006151480196, -0.10340638216070744, 0.01384083044982699, 0.05173394848135333, -0.017777777777777778, 0.09842368319876971, 0.09356401384083046, -0.19986159169550174, -0.2679584775086506, -0.05536332179930796, -0.05536332179930796, 0.07111111111111111, 0.15378700499807765, -0.03844675124951941, 0.010396001537870049, 0.044844290657439445, 0.03543252595155709, -0.1085121107266436, 0.07111111111111111, 0.04822760476739715, 0.3278123798539023, 0.0271280276816609, 0.08882737408688965, 0.16633602460592078, -0.0271280276816609, -0.13016532103037293, -0.13016532103037293, -0.10340638216070744, -0.09842368319876971, 0.16633602460592078, -0.1085121107266436, -0.09356401384083046, -0.13016532103037293, -0.05173394848135333, 0.19986159169550174, -0.010396001537870049, -0.16000000000000003, 0.07111111111111111, -0.024605920799692427, 0.17279507881584008, 0.07111111111111111, -0.044844290657439445, 0.010396001537870049, 0.11909265667051133, -0.041584006151480196, -0.03254133025759323, 0.14769703960015382, -0.03844675124951941, 0.05536332179930796, -0.044844290657439445, -0.33685505574778934, 0.22145328719723184, -0.017777777777777778, -0.09842368319876971, -0.01384083044982699, 0.186082276047674, 0.08421376393694734, -0.07972318339100345, -0.06698961937716265]"
0_010_032,"The image depicts a residential area with several houses. Several streets run through the area, appearing as dark gray lines. The houses are various colors, including gray, brown, and dark gray, with visible roofs in shades of gray and brown. Dense green vegetation, likely trees and shrubs, surrounds the houses and covers much of the area. There are also patches of lighter green vegetation.",37.812751855684496,-122.231665842011,64.0,2020-05-23,16.0,64.0,20.0,13,Urban,18.2164855957031,9.39052734375002,22.9997429996729,0.140750670241287,"[0.1929104190695886, -0.2364628988850442, 0.17279507881584008, 0.04822760476739715, 0.08421376393694734, -0.05173394848135333, -0.03254133025759323, 0.007443291041906958, 0.07535563244905807, -0.11374086889657825, 0.044844290657439445, 0.09356401384083046, -0.2519646289888504, -0.2288965782391388, -0.041584006151480196, 0.01574778931180315, 0.07111111111111111, 0.19986159169550174, -0.0015378700499807767, -0.003936947327950788, 0.0629911572472126, 0.11909265667051133, -0.06698961937716265, 0.10340638216070744, 0.012056901191849288, 0.2761399461745483, -0.13016532103037293, 0.07111111111111111, 0.24415224913494812, -0.01574778931180315, 0.004982698961937716, -0.1085121107266436, -0.08882737408688965, -0.004982698961937716, 0.17279507881584008, -0.11909265667051133, -0.14769703960015382, -0.08421376393694734, -0.10340638216070744, 0.05536332179930796, -0.08882737408688965, -0.17937716262975778, 0.06698961937716265, -0.019930795847750864, 0.09842368319876971, 0.16000000000000003, -0.10340638216070744, 0.05173394848135333, 0.03844675124951941, -0.04822760476739715, -0.019930795847750864, 0.12456747404844293, -0.11374086889657825, 0.024605920799692427, -0.05911572472126105, -0.36472126105344094, 0.21413302575932336, -0.010396001537870049, -0.03254133025759323, 0.10340638216070744, 0.15378700499807765, 0.03844675124951941, -0.14173010380622836, -0.09356401384083046]"
0_010_033,"Here’s a description of the visible physical features in the satellite image:

The image depicts a street with several houses along both sides. The houses vary in color, including dark gray, light gray, brown, and red.  Trees are present along the sides of the street and in yards. A road or street runs through the center of the image. There is a small body of water, possibly a pool, visible in one of the yards. The ground appears to be relatively flat and covered with grass.",37.807017941462,-122.234575811937,46.0,2020-05-23,22.0,56.0,22.0,13,Urban,18.2164855957031,9.39052734375002,22.9997429996729,0.140750670241287,"[0.2679584775086506, -0.13588619761630144, 0.05173394848135333, -0.01574778931180315, 0.044844290657439445, -0.022206843521722412, 0.17937716262975778, -0.019930795847750864, 0.11909265667051133, -0.17279507881584008, 0.15378700499807765, -0.01574778931180315, -0.3188927335640138, -0.17279507881584008, -0.017777777777777778, -0.08882737408688965, 0.12456747404844293, 0.007443291041906958, -0.12456747404844293, 0.0629911572472126, 0.044844290657439445, -0.019930795847750864, -0.08882737408688965, 0.022206843521722412, 0.07535563244905807, 0.2288965782391388, -0.03254133025759323, -0.05173394848135333, 0.2364628988850442, -0.022206843521722412, 0.0629911572472126, -0.041584006151480196, 0.01574778931180315, 0.09356401384083046, 0.12456747404844293, -0.03543252595155709, -0.16000000000000003, 0.0271280276816609, -0.03254133025759323, -0.15378700499807765, -0.09842368319876971, -0.24415224913494812, 0.06698961937716265, 0.03543252595155709, 0.17279507881584008, 0.10340638216070744, -0.19986159169550174, 0.05173394848135333, -0.029773164167627833, 0.11909265667051133, -0.15378700499807765, 0.044844290657439445, -0.09842368319876971, 0.19986159169550174, 0.041584006151480196, -0.24415224913494812, 0.12456747404844293, -0.05911572472126105, 0.03254133025759323, 0.029773164167627833, 0.17937716262975778, -0.000984236831987697, -0.14173010380622836, 0.1929104190695886]"
